Date,Region,Category,Product,Quantity,UnitPrice,Revenue,Profit
2024-07-31,West,Electronics,Headphones,14,254.52,3563.28,694.8
2024-07-31,South,Clothing,T-Shirt,1,79.8,79.8,25.69
2024-08-01,West,Clothing,Shoes,9,50.03,450.27,59.7
2024-08-01,South,Groceries,Rice,4,5.06,20.24,5.63
2024-08-01,West,Electronics,Laptop,5,78.82,394.1,41.59
2024-08-01,West,Furniture,Table,11,107.58,1183.38,195.28
2024-08-01,West,Electronics,Laptop,12,360.1,4321.2,1159.72
2024-08-02,West,Toys,Doll,3,29.1,87.3,29.61
2024-08-02,South,Toys,Action Figure,8,41.94,335.52,113.52
2024-08-02,South,Electronics,Smartwatch,5,246.55,1232.75,210.16
2024-08-03,East,Toys,Doll,4,42.5,170.0,44.78
2024-08-03,West,Toys,Action Figure,13,46.03,598.39,174.4
2024-08-03,East,Furniture,Sofa,7,124.94,874.58,283.94
2024-08-03,East,Furniture,Table,5,597.03,2985.15,425.49
2024-08-03,South,Furniture,Sofa,9,562.03,5058.27,1379.46
2024-08-03,East,Toys,Action Figure,6,19.28,115.68,30.41
2024-08-04,South,Clothing,Jacket,10,20.4,204.0,38.58
2024-08-04,East,Clothing,Jeans,13,39.71,516.23,54.53
2024-08-04,East,Electronics,Headphones,9,288.45,2596.05,512.73
2024-08-04,West,Toys,Doll,11,54.38,598.18,130.22
2024-08-04,East,Furniture,Chair,12,526.85,6322.2,1162.22
2024-08-04,North,Electronics,Smartwatch,4,411.15,1644.6,311.43
2024-08-04,South,Electronics,Laptop,1,235.94,235.94,69.13
2024-08-04,South,Groceries,Oil,13,38.79,504.27,87.33
2024-08-04,East,Groceries,Oil,5,20.69,103.45,20.37
2024-08-05,North,Groceries,Oil,2,14.38,28.76,4.99
2024-08-05,North,Groceries,Beverages,12,35.98,431.76,93.94
2024-08-05,North,Toys,Action Figure,7,17.25,120.75,34.32
2024-08-05,West,Clothing,Jacket,8,61.82,494.56,113.81
2024-08-05,North,Furniture,Bed,3,508.1,1524.3,338.29
2024-08-05,West,Groceries,Rice,6,27.41,164.46,53.9
2024-08-06,North,Groceries,Oil,2,38.26,76.52,7.94
2024-08-06,West,Clothing,Jacket,5,69.12,345.6,106.63
2024-08-06,South,Clothing,Jacket,13,28.17,366.21,118.52
2024-08-07,West,Clothing,T-Shirt,13,66.63,866.19,217.47
2024-08-07,South,Clothing,T-Shirt,11,39.27,431.97,76.24
2024-08-07,West,Electronics,Smartwatch,7,314.86,2204.02,495.66
2024-08-07,East,Toys,Board Game,2,17.79,35.58,11.39
2024-08-07,South,Clothing,Jacket,3,10.57,31.71,3.27
2024-08-07,North,Groceries,Beverages,13,33.38,433.94,97.38
2024-08-07,South,Electronics,Smartphone,2,65.42,130.84,26.13
2024-08-07,East,Toys,Puzzle,7,26.85,187.95,46.31
2024-08-08,East,Furniture,Sofa,6,302.57,1815.42,301.27
2024-08-08,North,Groceries,Oil,11,18.17,199.87,40.76
2024-08-08,South,Toys,Puzzle,1,23.13,23.13,5.23
2024-08-08,South,Furniture,Bed,11,411.61,4527.71,1264.61
2024-08-08,North,Groceries,Oil,5,7.24,36.2,11.77
2024-08-08,South,Groceries,Snacks,4,12.7,50.8,14.28
2024-08-09,East,Groceries,Oil,1,14.94,14.94,2.44
2024-08-09,West,Toys,Puzzle,4,14.49,57.96,14.36
2024-08-09,North,Groceries,Beverages,12,13.16,157.92,40.17
2024-08-10,South,Toys,Action Figure,3,19.85,59.55,17.53
2024-08-10,North,Groceries,Beverages,12,13.07,156.84,34.97
2024-08-10,North,Furniture,Sofa,14,165.48,2316.72,690.36
2024-08-10,East,Electronics,Headphones,13,167.46,2176.98,237.86
2024-08-10,West,Furniture,Chair,7,224.86,1574.02,295.62
2024-08-10,East,Clothing,Jacket,14,31.62,442.68,99.14
2024-08-11,North,Electronics,Smartphone,5,101.11,505.55,95.6
2024-08-11,North,Electronics,Smartphone,4,231.6,926.4,269.49
2024-08-11,South,Furniture,Chair,8,471.46,3771.68,583.47
2024-08-11,South,Toys,Doll,9,52.29,470.61,87.8
2024-08-11,North,Clothing,T-Shirt,1,16.05,16.05,2.56
2024-08-12,West,Groceries,Rice,6,35.75,214.5,39.09
2024-08-12,North,Electronics,Laptop,6,428.87,2573.22,759.07
2024-08-12,South,Groceries,Rice,13,25.45,330.85,80.52
2024-08-12,South,Groceries,Beverages,2,7.89,15.78,3.6
2024-08-12,West,Furniture,Bed,14,324.55,4543.7,1237.96
2024-08-12,West,Groceries,Rice,12,19.7,236.4,50.48
2024-08-12,West,Electronics,Laptop,11,417.7,4594.7,939.62
2024-08-12,North,Toys,Puzzle,3,21.21,63.63,7.93
2024-08-13,North,Groceries,Rice,11,32.77,360.47,109.71
2024-08-13,East,Groceries,Rice,13,16.19,210.47,59.19
2024-08-13,East,Furniture,Bed,12,285.65,3427.8,1070.15
2024-08-13,West,Electronics,Smartwatch,12,54.37,652.44,219.12
2024-08-13,South,Toys,Action Figure,9,36.57,329.13,104.65
2024-08-13,South,Furniture,Sofa,13,460.79,5990.27,1905.6
2024-08-13,South,Groceries,Snacks,10,10.04,100.4,28.49
2024-08-13,North,Toys,Action Figure,12,17.88,214.56,53.34
2024-08-13,North,Electronics,Laptop,7,316.6,2216.2,624.47
2024-08-14,West,Toys,Puzzle,6,29.46,176.76,31.52
2024-08-14,East,Clothing,Jacket,4,70.45,281.8,83.24
2024-08-14,South,Furniture,Table,13,508.53,6610.89,1594.58
2024-08-14,South,Clothing,Jeans,5,11.86,59.3,17.57
2024-08-14,East,Clothing,T-Shirt,11,10.82,119.02,33.81
2024-08-14,South,Toys,Puzzle,6,29.7,178.2,29.64
2024-08-14,West,Toys,Puzzle,1,26.64,26.64,7.69
2024-08-14,East,Electronics,Headphones,9,398.14,3583.26,1106.98
2024-08-15,North,Clothing,Shoes,5,27.65,138.25,24.06
2024-08-15,East,Groceries,Oil,12,18.09,217.08,23.95
2024-08-15,South,Electronics,Headphones,12,376.21,4514.52,1104.06
2024-08-15,North,Clothing,Jacket,11,63.25,695.75,228.63
2024-08-16,West,Furniture,Sofa,11,232.12,2553.32,762.68
2024-08-16,East,Toys,Action Figure,12,38.22,458.64,59.0
2024-08-16,East,Groceries,Beverages,7,14.85,103.95,10.96
2024-08-16,South,Electronics,Headphones,10,373.8,3738.0,509.57
2024-08-16,South,Clothing,Shoes,8,39.74,317.92,72.92
2024-08-16,East,Groceries,Oil,12,33.67,404.04,72.22
2024-08-16,East,Furniture,Bed,7,449.79,3148.53,772.21
2024-08-16,West,Groceries,Snacks,5,30.79,153.95,26.02
2024-08-17,West,Toys,Puzzle,11,35.86,394.46,75.93
2024-08-17,South,Toys,Puzzle,7,45.27,316.89,90.78
2024-08-17,East,Clothing,Jeans,13,62.85,817.05,281.86
2024-08-17,East,Electronics,Laptop,3,325.47,976.41,222.92
2024-08-17,North,Toys,Puzzle,9,48.58,437.22,100.86
2024-08-17,West,Toys,Action Figure,3,49.98,149.94,31.22
2024-08-18,North,Toys,Board Game,13,12.09,157.17,40.23
2024-08-18,West,Clothing,Jacket,8,79.02,632.16,137.15
2024-08-18,West,Clothing,Jacket,1,77.26,77.26,21.04
2024-08-19,South,Furniture,Chair,4,433.21,1732.84,427.46
2024-08-19,West,Groceries,Rice,11,21.84,240.24,35.94
2024-08-19,South,Toys,Action Figure,5,35.41,177.05,20.49
2024-08-19,South,Furniture,Table,2,150.09,300.18,42.71
2024-08-19,South,Toys,Action Figure,11,37.85,416.35,52.9
2024-08-19,West,Groceries,Rice,14,38.6,540.4,77.3
2024-08-19,South,Furniture,Table,1,95.75,95.75,24.46
2024-08-19,North,Groceries,Snacks,4,32.93,131.72,27.31
2024-08-19,South,Electronics,Smartphone,9,101.28,911.52,91.16
2024-08-20,East,Furniture,Bed,1,565.61,565.61,174.95
2024-08-20,West,Electronics,Laptop,11,422.8,4650.8,1484.58
2024-08-20,East,Electronics,Headphones,4,319.68,1278.72,347.48
2024-08-20,East,Toys,Action Figure,3,10.19,30.57,7.88
2024-08-20,West,Furniture,Sofa,11,520.21,5722.31,705.32
2024-08-20,North,Toys,Board Game,3,35.07,105.21,24.22
2024-08-20,West,Clothing,Shoes,12,18.42,221.04,25.18
2024-08-21,East,Groceries,Beverages,8,22.37,178.96,49.01
2024-08-21,West,Toys,Puzzle,3,19.44,58.32,9.75
2024-08-21,South,Furniture,Table,14,209.24,2929.36,857.43
2024-08-21,South,Electronics,Headphones,3,390.83,1172.49,343.62
2024-08-21,South,Clothing,Jeans,11,54.33,597.63,101.62
2024-08-22,South,Groceries,Rice,14,31.54,441.56,133.63
2024-08-22,South,Furniture,Sofa,4,121.49,485.96,163.15
2024-08-22,North,Furniture,Bed,14,397.69,5567.66,1119.25
2024-08-22,West,Clothing,Jeans,4,77.83,311.32,83.16
2024-08-23,West,Electronics,Smartphone,13,58.03,754.39,124.22
2024-08-23,North,Clothing,Jeans,11,62.36,685.96,96.85
2024-08-23,South,Toys,Puzzle,11,55.21,607.31,152.16
2024-08-23,South,Electronics,Smartphone,11,412.26,4534.86,1456.46
2024-08-23,East,Clothing,Shoes,2,42.37,84.74,12.25
2024-08-23,North,Groceries,Rice,6,31.8,190.8,37.52
2024-08-23,South,Furniture,Bed,5,441.54,2207.7,603.74
2024-08-24,West,Clothing,Jeans,9,36.8,331.2,60.0
2024-08-24,West,Toys,Action Figure,6,20.08,120.48,14.4
2024-08-24,South,Toys,Board Game,10,19.43,194.3,24.94
2024-08-24,South,Groceries,Beverages,9,14.97,134.73,40.61
2024-08-24,North,Clothing,Shoes,10,64.65,646.5,76.86
2024-08-25,West,Clothing,T-Shirt,12,38.66,463.92,81.26
2024-08-25,North,Clothing,Shoes,7,53.02,371.14,98.8
2024-08-25,South,Toys,Puzzle,2,46.35,92.7,18.03
2024-08-25,South,Furniture,Chair,9,353.79,3184.11,461.98
2024-08-26,North,Electronics,Smartwatch,12,54.96,659.52,74.9
2024-08-26,South,Toys,Puzzle,7,15.52,108.64,23.57
2024-08-26,West,Toys,Doll,13,10.41,135.33,20.74
2024-08-26,East,Electronics,Smartwatch,2,312.35,624.7,194.31
2024-08-26,South,Furniture,Bed,10,264.21,2642.1,924.4
2024-08-27,East,Toys,Puzzle,6,18.56,111.36,14.04
2024-08-27,West,Clothing,Jacket,14,78.05,1092.7,146.07
2024-08-27,West,Clothing,T-Shirt,14,41.4,579.6,182.49
2024-08-27,East,Toys,Doll,12,13.79,165.48,43.93
2024-08-27,East,Clothing,T-Shirt,4,44.09,176.36,57.73
2024-08-27,North,Toys,Puzzle,13,18.44,239.72,42.9
2024-08-27,North,Furniture,Table,11,225.57,2481.27,317.75
2024-08-28,East,Furniture,Sofa,10,122.82,1228.2,255.65
2024-08-28,North,Clothing,Shoes,5,45.09,225.45,59.02
2024-08-28,East,Groceries,Beverages,5,7.59,37.95,4.7
2024-08-28,East,Toys,Board Game,6,14.43,86.58,21.84
2024-08-28,West,Clothing,Shoes,6,14.31,85.86,26.24
2024-08-28,West,Clothing,Jacket,13,42.86,557.18,100.62
2024-08-29,West,Groceries,Snacks,7,17.72,124.04,17.75
2024-08-29,East,Furniture,Table,9,268.83,2419.47,495.01
2024-08-29,North,Clothing,Shoes,3,56.95,170.85,26.07
2024-08-29,South,Electronics,Smartphone,7,206.59,1446.13,156.7
2024-08-29,West,Groceries,Rice,10,29.64,296.4,98.74
2024-08-29,South,Furniture,Chair,5,442.49,2212.45,681.87
2024-08-30,North,Clothing,Shoes,12,36.54,438.48,98.24
2024-08-30,West,Electronics,Laptop,11,190.12,2091.32,393.4
2024-08-30,East,Clothing,Jacket,10,62.0,620.0,146.88
2024-08-31,North,Toys,Puzzle,11,30.33,333.63,63.02
2024-08-31,West,Furniture,Sofa,8,457.97,3663.76,506.79
2024-08-31,North,Clothing,Shoes,14,34.02,476.28,139.61
2024-09-01,West,Electronics,Smartphone,6,69.76,418.56,63.35
2024-09-01,East,Clothing,T-Shirt,10,42.73,427.3,133.56
2024-09-01,South,Toys,Action Figure,5,32.11,160.55,18.92
2024-09-01,North,Groceries,Oil,9,16.56,149.04,16.68
2024-09-01,North,Clothing,T-Shirt,13,69.04,897.52,151.58
2024-09-01,East,Furniture,Sofa,5,91.25,456.25,102.78
2024-09-01,West,Furniture,Table,10,296.5,2965.0,1028.24
2024-09-02,North,Electronics,Laptop,5,289.38,1446.9,478.12
2024-09-02,East,Toys,Board Game,10,30.02,300.2,95.34
2024-09-02,East,Groceries,Oil,3,31.06,93.18,25.77
2024-09-02,South,Furniture,Bed,13,417.76,5430.88,1120.11
2024-09-02,North,Groceries,Oil,2,22.76,45.52,4.82
2024-09-02,West,Toys,Puzzle,9,30.63,275.67,45.24
2024-09-02,North,Toys,Board Game,1,52.33,52.33,10.82
2024-09-03,East,Electronics,Headphones,3,153.92,461.76,71.0
2024-09-03,East,Furniture,Bed,4,582.24,2328.96,736.57
2024-09-03,West,Clothing,Jacket,8,23.16,185.28,40.79
2024-09-03,West,Furniture,Chair,5,407.14,2035.7,271.08
2024-09-03,West,Electronics,Headphones,10,371.34,3713.4,561.17
2024-09-04,North,Furniture,Table,12,243.06,2916.72,604.17
2024-09-04,South,Groceries,Beverages,7,18.84,131.88,28.27
2024-09-04,East,Toys,Puzzle,9,42.12,379.08,126.14
2024-09-04,East,Clothing,Jacket,12,17.45,209.4,35.05
2024-09-04,North,Furniture,Sofa,10,568.42,5684.2,1599.78
2024-09-04,North,Toys,Action Figure,7,48.04,336.28,116.52
2024-09-04,West,Groceries,Snacks,3,14.5,43.5,10.15
2024-09-04,South,Toys,Board Game,2,28.26,56.52,11.2
2024-09-05,South,Clothing,Shoes,4,47.97,191.88,43.28
2024-09-05,South,Clothing,Jeans,1,63.41,63.41,17.63
2024-09-05,East,Clothing,Jeans,12,55.17,662.04,99.31
2024-09-05,South,Clothing,Jacket,4,31.37,125.48,31.17
2024-09-06,South,Electronics,Laptop,11,166.8,1834.8,586.13
2024-09-06,North,Furniture,Chair,7,263.56,1844.92,531.0
2024-09-06,North,Furniture,Sofa,14,538.73,7542.22,1504.69
2024-09-06,East,Furniture,Sofa,1,164.53,164.53,21.34
2024-09-07,West,Clothing,Jacket,13,27.15,352.95,122.79
2024-09-07,West,Clothing,Jeans,4,57.64,230.56,58.96
2024-09-07,North,Toys,Doll,9,38.7,348.3,109.98
2024-09-07,West,Toys,Puzzle,6,30.02,180.12,34.52
2024-09-07,East,Furniture,Table,9,414.75,3732.75,405.47
2024-09-07,West,Electronics,Smartwatch,13,128.56,1671.28,417.44
2024-09-07,East,Electronics,Laptop,13,273.34,3553.42,1085.81
2024-09-07,South,Furniture,Chair,6,430.16,2580.96,776.79
2024-09-08,East,Groceries,Snacks,7,39.67,277.69,82.89
2024-09-08,South,Toys,Board Game,13,11.16,145.08,28.04
2024-09-08,South,Groceries,Beverages,3,17.02,51.06,13.15
2024-09-08,East,Groceries,Oil,14,36.79,515.06,109.64
2024-09-08,West,Furniture,Table,2,551.99,1103.98,260.32
2024-09-08,West,Groceries,Snacks,1,23.62,23.62,8.26
2024-09-08,West,Groceries,Beverages,9,24.87,223.83,75.69
2024-09-08,South,Toys,Action Figure,7,47.46,332.22,111.18
2024-09-08,South,Electronics,Headphones,13,85.88,1116.44,149.27
2024-09-09,South,Toys,Doll,12,27.68,332.16,99.41
2024-09-09,West,Clothing,Jeans,8,61.93,495.44,122.38
2024-09-09,South,Furniture,Chair,1,268.46,268.46,67.1
2024-09-09,South,Furniture,Bed,2,587.56,1175.12,135.27
2024-09-10,South,Toys,Board Game,7,41.71,291.97,55.03
2024-09-10,West,Groceries,Snacks,4,38.36,153.44,33.73
2024-09-10,North,Furniture,Chair,14,332.24,4651.36,1436.13
2024-09-10,South,Electronics,Smartphone,14,453.88,6354.32,1164.29
2024-09-10,East,Furniture,Chair,5,244.88,1224.4,235.24
2024-09-10,West,Groceries,Snacks,4,30.52,122.08,27.57
2024-09-10,East,Groceries,Snacks,11,20.03,220.33,63.3
2024-09-11,East,Electronics,Smartwatch,8,316.22,2529.76,619.4
2024-09-11,North,Groceries,Oil,6,39.14,234.84,79.81
2024-09-11,South,Groceries,Snacks,3,24.69,74.07,10.01
2024-09-11,East,Toys,Doll,3,28.39,85.17,9.06
2024-09-11,West,Electronics,Smartwatch,3,493.34,1480.02,342.23
2024-09-11,East,Furniture,Table,2,555.67,1111.34,313.33
2024-09-11,South,Groceries,Beverages,7,10.18,71.26,20.53
2024-09-11,West,Electronics,Laptop,2,454.94,909.88,167.65
2024-09-11,South,Groceries,Oil,3,20.48,61.44,15.18
2024-09-12,East,Groceries,Snacks,12,6.12,73.44,15.0
2024-09-12,East,Toys,Doll,3,34.34,103.02,35.51
2024-09-12,East,Furniture,Sofa,4,205.43,821.72,281.87
2024-09-13,West,Furniture,Table,8,195.75,1566.0,357.01
2024-09-13,South,Electronics,Smartphone,3,334.99,1004.97,257.53
2024-09-13,South,Groceries,Rice,2,26.44,52.88,5.56
2024-09-13,South,Clothing,Shoes,1,55.05,55.05,17.03
2024-09-14,North,Electronics,Laptop,9,356.82,3211.38,352.81
2024-09-14,West,Toys,Puzzle,4,25.37,101.48,17.45
2024-09-14,North,Furniture,Chair,8,485.51,3884.08,892.64
2024-09-14,North,Groceries,Oil,9,11.21,100.89,22.45
2024-09-14,North,Furniture,Sofa,12,548.73,6584.76,1569.69
2024-09-14,South,Clothing,Jacket,7,38.81,271.67,54.65
2024-09-14,West,Clothing,Jeans,2,42.03,84.06,13.5
2024-09-14,South,Electronics,Laptop,3,79.18,237.54,64.1
2024-09-15,East,Groceries,Beverages,10,27.4,274.0,87.32
2024-09-15,West,Toys,Board Game,9,54.43,489.87,76.77
2024-09-15,West,Clothing,Jeans,11,79.01,869.11,216.83
2024-09-15,West,Toys,Doll,8,49.43,395.44,56.07
2024-09-15,East,Groceries,Beverages,8,34.79,278.32,89.82
2024-09-15,South,Electronics,Smartwatch,14,402.83,5639.62,1521.21
2024-09-15,East,Groceries,Beverages,3,35.38,106.14,28.45
2024-09-15,East,Clothing,Jacket,2,28.32,56.64,12.37
2024-09-15,North,Electronics,Smartphone,6,485.91,2915.46,557.55
2024-09-16,East,Groceries,Beverages,13,30.42,395.46,113.7
2024-09-16,North,Furniture,Bed,11,211.51,2326.61,467.0
2024-09-16,East,Electronics,Smartwatch,12,349.82,4197.84,704.25
2024-09-16,East,Toys,Action Figure,13,12.1,157.3,34.26
2024-09-17,North,Toys,Board Game,10,58.96,589.6,72.02
2024-09-17,South,Furniture,Bed,11,393.94,4333.34,1067.08
2024-09-17,West,Clothing,Jeans,10,74.79,747.9,154.79
2024-09-18,West,Furniture,Table,4,83.75,335.0,90.21
2024-09-18,East,Electronics,Smartwatch,2,419.41,838.82,238.75
2024-09-18,South,Toys,Board Game,11,46.21,508.31,166.22
2024-09-18,East,Toys,Board Game,12,55.64,667.68,98.95
2024-09-18,West,Clothing,T-Shirt,5,47.25,236.25,34.89
2024-09-18,South,Clothing,Jacket,6,27.77,166.62,19.15
2024-09-18,North,Furniture,Bed,1,450.27,450.27,55.05
2024-09-18,East,Toys,Doll,2,49.03,98.06,16.84
2024-09-18,South,Groceries,Rice,14,9.97,139.58,29.12
2024-09-19,South,Electronics,Laptop,10,53.61,536.1,156.16
2024-09-19,South,Electronics,Headphones,9,245.98,2213.82,572.15
2024-09-19,East,Clothing,Shoes,14,14.03,196.42,41.64
2024-09-19,North,Clothing,T-Shirt,12,52.11,625.32,141.2
2024-09-19,South,Electronics,Smartwatch,12,498.88,5986.56,1761.34
2024-09-19,South,Groceries,Beverages,1,20.2,20.2,6.19
2024-09-19,East,Furniture,Sofa,5,540.92,2704.6,707.52
2024-09-19,West,Electronics,Headphones,8,477.04,3816.32,979.06
2024-09-20,North,Clothing,T-Shirt,6,21.12,126.72,21.2
2024-09-20,East,Furniture,Chair,6,372.71,2236.26,264.11
2024-09-20,West,Clothing,Jeans,4,67.8,271.2,65.04
2024-09-21,East,Furniture,Chair,7,486.09,3402.63,615.54
2024-09-21,North,Clothing,Shoes,11,36.35,399.85,107.0
2024-09-21,West,Clothing,T-Shirt,13,35.42,460.46,85.69
2024-09-21,South,Furniture,Chair,10,218.66,2186.6,434.18
2024-09-21,South,Furniture,Bed,8,392.09,3136.72,1004.18
2024-09-22,East,Groceries,Oil,14,10.07,140.98,29.06
2024-09-22,North,Toys,Puzzle,5,28.44,142.2,29.29
2024-09-22,East,Furniture,Sofa,1,404.04,404.04,109.36
2024-09-22,South,Groceries,Rice,14,15.31,214.34,40.48
2024-09-23,South,Electronics,Smartphone,1,362.6,362.6,37.16
2024-09-23,West,Groceries,Rice,10,9.94,99.4,24.85
2024-09-23,South,Groceries,Rice,3,23.5,70.5,7.67
2024-09-23,West,Clothing,T-Shirt,1,14.62,14.62,4.09
2024-09-23,North,Toys,Doll,14,37.8,529.2,96.18
2024-09-24,South,Groceries,Rice,7,24.52,171.64,57.55
2024-09-24,South,Clothing,Shoes,6,16.27,97.62,20.63
2024-09-24,North,Toys,Board Game,11,57.66,634.26,72.01
2024-09-25,North,Electronics,Headphones,12,201.1,2413.2,739.22
2024-09-25,South,Toys,Puzzle,4,41.16,164.64,36.82
2024-09-25,South,Furniture,Table,3,379.37,1138.11,327.2
2024-09-25,East,Toys,Board Game,12,26.73,320.76,32.78
2024-09-25,West,Clothing,T-Shirt,10,46.48,464.8,92.01
2024-09-25,West,Groceries,Oil,6,34.59,207.54,67.76
2024-09-25,East,Electronics,Smartwatch,14,252.17,3530.38,687.41
2024-09-25,West,Toys,Board Game,8,13.75,110.0,35.63
2024-09-26,West,Clothing,Jeans,7,49.42,345.94,36.14
2024-09-26,East,Groceries,Beverages,6,8.19,49.14,7.47
2024-09-26,East,Toys,Action Figure,14,58.14,813.96,86.31
2024-09-26,North,Toys,Action Figure,14,27.41,383.74,75.75
2024-09-26,West,Groceries,Snacks,4,36.89,147.56,15.0
2024-09-26,East,Furniture,Chair,10,419.87,4198.7,971.16
2024-09-27,West,Clothing,T-Shirt,2,53.21,106.42,33.19
2024-09-27,East,Toys,Action Figure,9,38.59,347.31,112.38
2024-09-27,East,Electronics,Smartwatch,8,165.33,1322.64,283.97
2024-09-27,South,Toys,Doll,11,38.46,423.06,82.75
2024-09-27,South,Toys,Board Game,4,51.63,206.52,57.56
2024-09-27,East,Furniture,Sofa,1,152.38,152.38,24.58
2024-09-28,North,Electronics,Laptop,6,94.64,567.84,58.77
2024-09-28,North,Clothing,Jeans,7,59.37,415.59,43.1
2024-09-28,North,Clothing,T-Shirt,13,61.22,795.86,93.75
2024-09-29,West,Clothing,T-Shirt,8,60.78,486.24,155.93
2024-09-29,North,Toys,Doll,5,16.65,83.25,8.79
2024-09-29,West,Toys,Board Game,3,41.32,123.96,29.07
2024-09-29,North,Groceries,Oil,1,16.09,16.09,5.22
2024-09-30,North,Electronics,Smartphone,14,178.31,2496.34,393.85
2024-09-30,West,Electronics,Smartwatch,13,498.58,6481.54,1497.96
2024-09-30,North,Groceries,Beverages,1,34.83,34.83,6.65
2024-09-30,East,Electronics,Headphones,3,266.94,800.82,202.47
2024-09-30,North,Electronics,Headphones,1,153.04,153.04,48.5
2024-09-30,North,Clothing,T-Shirt,9,28.3,254.7,43.61
2024-09-30,North,Clothing,Shoes,1,22.79,22.79,2.55
2024-09-30,South,Clothing,Jeans,5,61.78,308.9,39.97
2024-10-01,South,Toys,Doll,10,10.11,101.1,32.57
2024-10-01,North,Toys,Board Game,6,34.69,208.14,37.06
2024-10-01,West,Furniture,Chair,13,124.22,1614.86,165.04
2024-10-01,South,Clothing,Shoes,5,45.64,228.2,61.14
2024-10-01,East,Clothing,Shoes,10,38.59,385.9,72.47
2024-10-01,East,Groceries,Snacks,6,25.83,154.98,21.93
2024-10-01,East,Furniture,Bed,6,265.32,1591.92,260.52
2024-10-01,East,Toys,Action Figure,7,31.49,220.43,49.27
2024-10-02,South,Furniture,Sofa,3,343.24,1029.72,341.03
2024-10-02,East,Furniture,Bed,9,111.13,1000.17,237.28
2024-10-02,West,Electronics,Laptop,14,69.69,975.66,195.54
2024-10-02,East,Toys,Puzzle,10,43.85,438.5,117.85
2024-10-03,South,Groceries,Rice,14,35.01,490.14,84.19
2024-10-03,East,Clothing,Jeans,5,19.41,97.05,17.94
2024-10-03,East,Electronics,Headphones,9,352.81,3175.29,830.15
2024-10-03,South,Electronics,Laptop,8,215.88,1727.04,565.7
2024-10-03,West,Groceries,Oil,5,19.18,95.9,20.04
2024-10-03,South,Groceries,Snacks,3,22.98,68.94,11.8
2024-10-03,South,Clothing,Jacket,2,27.98,55.96,12.33
2024-10-03,East,Electronics,Smartwatch,12,118.8,1425.6,325.89
2024-10-03,South,Electronics,Headphones,9,292.19,2629.71,688.71
2024-10-04,West,Clothing,Shoes,5,22.6,113.0,18.47
2024-10-04,North,Toys,Board Game,3,23.75,71.25,19.89
2024-10-04,North,Toys,Doll,14,15.34,214.76,71.04
2024-10-04,North,Electronics,Headphones,1,309.68,309.68,90.98
2024-10-04,East,Furniture,Bed,13,93.42,1214.46,310.39
2024-10-04,North,Clothing,T-Shirt,14,77.62,1086.68,204.2
2024-10-04,West,Electronics,Headphones,10,150.13,1501.3,180.47
2024-10-05,North,Groceries,Oil,3,29.58,88.74,15.86
2024-10-05,East,Toys,Action Figure,3,18.68,56.04,18.39
2024-10-05,South,Electronics,Smartwatch,6,345.87,2075.22,554.27
2024-10-05,West,Toys,Puzzle,10,38.47,384.7,105.08
2024-10-05,South,Furniture,Sofa,9,438.74,3948.66,523.91
2024-10-06,West,Clothing,Jeans,9,66.1,594.9,148.19
2024-10-06,East,Electronics,Smartwatch,7,211.75,1482.25,345.75
2024-10-06,North,Toys,Doll,12,17.03,204.36,64.87
2024-10-06,East,Electronics,Smartwatch,14,354.23,4959.22,810.42
2024-10-07,West,Clothing,Jeans,5,56.93,284.65,78.48
2024-10-07,West,Toys,Action Figure,4,17.47,69.88,15.18
2024-10-07,West,Furniture,Table,6,88.15,528.9,64.21
2024-10-07,South,Clothing,T-Shirt,13,52.6,683.8,166.58
2024-10-08,East,Furniture,Sofa,13,100.94,1312.22,264.52
2024-10-08,North,Electronics,Smartwatch,8,395.37,3162.96,787.17
2024-10-08,West,Groceries,Snacks,14,10.85,151.9,18.57
2024-10-08,South,Groceries,Snacks,6,27.79,166.74,29.21
2024-10-08,North,Groceries,Oil,2,36.91,73.82,12.92
2024-10-08,East,Toys,Doll,4,13.06,52.24,7.26
2024-10-09,South,Furniture,Chair,14,324.52,4543.28,573.86
2024-10-09,South,Clothing,Jacket,7,76.7,536.9,116.85
2024-10-09,South,Electronics,Laptop,3,481.09,1443.27,170.29
2024-10-09,North,Clothing,Jeans,8,35.35,282.8,65.92
2024-10-09,East,Electronics,Headphones,10,453.99,4539.9,934.57
2024-10-09,North,Groceries,Beverages,12,23.51,282.12,80.83
2024-10-09,West,Electronics,Headphones,12,216.98,2603.76,520.19
2024-10-09,South,Toys,Action Figure,10,57.45,574.5,192.48
2024-10-09,South,Toys,Board Game,4,49.31,197.24,25.72
2024-10-10,West,Toys,Action Figure,1,18.0,18.0,1.86
2024-10-10,North,Furniture,Chair,7,305.44,2138.08,545.95
2024-10-10,East,Clothing,T-Shirt,5,22.57,112.85,20.45
2024-10-10,East,Clothing,Jacket,12,44.9,538.8,62.62
2024-10-10,North,Furniture,Chair,10,440.6,4406.0,1051.4
2024-10-10,North,Furniture,Sofa,11,456.38,5020.18,1500.51
2024-10-11,East,Electronics,Laptop,10,352.09,3520.9,915.51
2024-10-11,East,Furniture,Table,10,403.73,4037.3,978.08
2024-10-11,West,Toys,Puzzle,5,29.48,147.4,37.09
2024-10-11,East,Furniture,Chair,6,213.14,1278.84,419.3
